name	ra	dec	micron_flux_12	micron_flux_25	micron_flux_60	micron_flux_100	psc_id	extend_flag	var_flag	obj_id_flag	micron_flux_12_flag	micron_flux_25_flag	micron_flux_60_flag	micron_flux_100_flag	opt_mag	helio_velocity	helio_velocity_error	source	t_type	class
N7580	348.77	13.72556	0.250034540891647	0.314774841070175	1.54170036315918	3.04088521003723	1	0	N	Z	1	1	3	3	14.8000001907349	4433	24	8 5	20	GALAXY
01006+1347	15.17042	13.765	0.250034540891647	0.381065785884857	1.30918192863464	2.61216163635254	1	0	N	Z	1	1	3	3	15.3000001907349	12562	31	2700	5 P	GALAXY
1813+1346	273.41958	13.76722	0.29512095451355	0.250034540891647	1.32129573822022	3.3419508934021	4	0	N	Z	1	1	3	3	14.6999998092651	2999	36	27		GALAXY
1821+1347	275.36	13.78583	0.250034540891647	0.281190097332001	1.35831344127655	2.432204246521	0	0	N	H	1	1	3	2		16525	42	-1		GALAXY
1408+1347	212.06917	13.79222	0.260615348815918	1.0327615737915	3.68977618217468	2.97851634025574	1	0	N	H	1	3	3	3	15.1999998092651	4836	38	-1		GALAXY
1708+1347	257.00083	13.79611	0.250034540891647	0.371535211801529	1.51008021831513	7.03072309494019	3	0	N	H	1	3	3	1		9448	36	-1		GALAXY
2117+1350	319.265	13.84556	0.250034540891647	0.250034540891647	1.36458313465118	3.26587867736816	1	0	N	Z	1	1	3	3	15.3000001907349	5018	25	619	10	GALAXY
N3628	169.42333	13.86083	3.07609701156616	5.29663419723511	48.4172286987305	121.898948669434	1	8	0	Z	3	2	3	3	10.4300003051758	843	1	912	3 P	GALAXY
N3107	150.42	13.86389	0.250034540891647	0.458141893148422	1.95884490013123	4.13999652862549	1	0	N	Z	1	1	3	3	13.6000003814697	2782	20	617	7	GALAXY
1819+1355	274.85542	13.91889	0.100000001490116	0.184926837682724	1.44211542606354	5.78096008300781	0	4	N	O	1	1	3	3		16219	57	-5		GALAXY
N5230	203.2675	13.93	0.250034540891647	0.250034540891647	1.56314766407013	4.95450258255005	1	0	N	Z	1	1	3	3	13.3999996185303	6855	9	633	5A2S	GALAXY
N5591A M	215.03875	13.94361	0.250034540891647	0.331131100654602	1.81970083713532	3.44349884986877	1	0	N	Z	1	1	3	3	14.5	7642	31	27	8	GALAXY
1422+1358	215.70583	13.96806	0.250034540891647	0.171790838241577	2.26986455917358	4.49779844284058	1	0	N	H	1	2	3	3	15.3000001907349	5559	40	-1	4A	GALAXY
A2234+1358	338.66833	13.97389	0.250034540891647	0.762079060077667	1.5703626871109	2.68534445762634	0	0	N	O	1	1	3	3	15.6000003814697	11273	36	-502		GALAXY
N3338	159.86542	14.00833	0.674528002738953	0.360578626394272	3.49140310287476	11.2201833724976	4	4	N	Z	1	1	3	3	11.5900001525879	1299	7	1	5A3S	GALAXY
1031+1400	157.91833	14.01	0.323593646287918	0.402717053890228	2.51767706871033	5.09330892562866	1	0	N	Z	1	1	3	3	13.8999996185303	3001	34	27	10 P	GALAXY
N3367	160.97792	14.01611	0.437522083520889	1.06905496120453	5.90201139450073	13.0016984939575	1	0	0	Z	3	3	3	3	12.2200002670288	3037	13	0	5B1T	GALAXY
N4689	191.31083	14.035	0.469894111156464	0.444631278514862	2.69153451919556	10.0230503082275	1	0	N	Z	1	1	3	3	11.8699998855591	1616	5	611	4A3T	GALAXY
N 234	10.23042	14.06944	1.16144871711731	0.459198027849197	3.1405086517334	9.22571468353272	1	0	N	Z	1	3	3	3	13.5	4448	16	611	5A	GALAXY
N6570	272.2	14.07972	0.250034540891647	0.29512095451355	2.57039546966553	5.94292211532593	1	0	N	Z	1	3	3	3	13.1999998092651	2283	10	613	9B T	GALAXY
0117+1406	19.345	14.09833	0.371535211801529	1.45545899868012	11.117317199707	10.2801647186279	1	0	N	Z	1	3	3	3	14.8999996185303	9362	36	27		GALAXY
N 820	31.425	14.11306	0.267916828393936	0.543250322341919	1.93196833133698	4.89778900146484	1	0	N	Z	1	1	3	3	13.6999998092651	4418	5	620	3A	GALAXY
N4212	183.26125	14.18639	0.859013557434082	1.01859140396118	6.77641439437866	16.9824371337891	1	3	N	Z	1	2	2	3	12.0799999237061	-84	27	27	4A5	GALAXY
0433+1414	68.40042	14.23389	0.250034540891647	0.359749317169189	1.51356101036072	2.13796234130859	1	0	N	Z	1	2	3	3	16	4425	25	619	20	GALAXY
N4459	186.61667	14.25528	0.272897779941559	0.300607621669769	1.74984681606293	4.34510231018066	1	0	N	Z	1	1	3	3	11.6000003814697	1215	16	27	-1A R	GALAXY
N 877	33.81333	14.31028	0.877000868320465	1.39958739280701	11.7219533920288	25.4682960510254	4	7	3	Z	3	3	3	3	12.5	3931	28	27	4X1T	GALAXY
N 871	33.61417	14.31722	0.250034540891647	0.314050853252411	3.88150358200073	7.55092287063599	4	0	N	Z	1	2	3	3	13.6000003814697	3740	10	613	5B S	GALAXY
I3476	187.5475	14.3225	0.295801222324371	0.290402263402939	1.55596578121185	3.12607932090759	4	4	N	Z	1	1	3	3	13.6800003051758	-169	5	620	10B S	GALAXY
I 944 M	207.2725	14.34111	0.17988708615303	0.100000001490116	0.829850852489471	2.76694178581238	1	0	N	Z	1	1	2	3	14.6999998092651	7013	23			GALAXY
1748+1424	267.0525	14.40778	0.250034540891647	0.233883708715439	2.03704214096069	4.72063064575195	1	0	N	H	1	3	3	3	14.6999998092651	4223	28	-1		GALAXY
1422+1424	215.74292	14.41528	0.42461958527565	0.397191524505615	1.81970083713532	2.33345818519592	0	0	N	B	1	3	3	3		17927	119	2306		GALAXY
2335+1427	353.80625	14.42833	0.100000001490116	0.149623572826385	1.06659615039825	0.100000001490116	1	4	N	O	1	1	3	1	15.6000003814697	16844	56			GALAXY
2012+1426	303.00417	14.4425	0.250034540891647	0.250034540891647	1.38995265960693	2.07491374015808	0	0	N	H	1	1	3	3		6927	37	-1		GALAXY
0712+1428	108.00833	14.46889	0.250034540891647	0.38459175825119	2.0511622428894	2.78612160682678	3	0	N	H	1	1	3	3		8312	47	-2		GALAXY
N4571	188.60667	14.49056	0.378442585468292	0.343557953834534	1.52756607532501	6.08135032653809	1	4	N	Z	1	1	3	3	12.1199998855591	343	6	1	7A R	GALAXY
N 471	19.33458	14.52361	0.279898136854172	0.379314988851547	2.85759043693542	3.90840911865234	1	0	N	Z	1	2	3	3	14	4138	25	27	-2	GALAXY
N7800	359.26875	14.53194	1.03992009162903	0.324339598417282	1.35831344127655	2.63633131980896	1	0	N	Z	1	1	3	3	13.3999996185303	1736	6	620	10	GALAXY
0952+1432 M	148.11375	14.53361	0.16634127497673	0.100000001490116	1.90107846260071	3.92644929885864	1	4	N	Z	1	1	3	3	15.1000003814697	7194	27	37		GALAXY
1500+1433	225.045	14.55417	0.250034540891647	0.250034540891647	1.98152720928192	2.16271877288818	0	0	N	O	1	1	3	3		48790	70	-5		GALAXY
N4634	190.04167	14.56944	0.432513803243637	0.410204082727432	4.07380294799805	10.939564704895	1	0	N	Z	1	1	3	3	13.6000003814697	144	30	2712	6B	GALAXY
0423+1436	65.81333	14.61472	0.250034540891647	0.38459175825119	3.45143723487854	4.25598382949829	0	0	N	O	1	1	3	3		23972	25	-5		GALAXY
1957+1437	299.3575	14.62861	0.250034540891647	0.250034540891647	1.23879671096802	2.88403177261352	1	0	N	Z	1	1	3	3	14.8999996185303	4430	32	27		GALAXY
1532+1438	233.03708	14.64417	0.278612107038498	0.183653831481934	1.25025904178619	2.54097247123718	1	0	N	B	1	2	3	3	15.5	9458	0	18		GALAXY
1344+1440	206.09958	14.65083	0.250034540891647	0.769130408763885	3.17687392234802	5.44502592086792	4	0	N	H	1	3	3	3	15.5	6435	35	27		GALAXY
1208+1441AM	182.17292	14.69056	0.250034540891647	0.474241971969604	1.2647362947464	1.78237891197205	0	0	N	H	1	1	3	3	16.5	13598	31	-1		GALAXY
N4501	187.3675	14.69111	2.12324452400208	2.93089318275452	17.6197624206543	63.2412033081055	4	7	0	Z	3	3	3	3	10.4899997711182	2321	21	27	3A1T	GALAXY
N4254	184.07167	14.69361	3.69828152656555	4.44631290435791	34.5939407348633	92.0449523925781	4	7	2	Z	3	3	3	3	10.5200004577637	2470	10	612	5A1S	GALAXY
0205+1444	31.42542	14.73611	0.250034540891647	0.428548544645309	1.57398295402527	3.41979479789734	1	0	N	Z	1	1	3	3	14.3000001907349	4405	32	27	3 P	GALAXY
0251+1446 M	42.81458	14.76722	0.250034540891647	1.47231245040894	7.69130516052246	12.1618614196777	1	0	N	Z	1	3	3	3	14.6000003814697	9354	37	37		GALAXY
N4548	188.22333	14.77028	0.379314988851547	0.329609721899033	2.54683041572571	12.0226421356201	4	4	N	Z	1	1	3	3	11.1899995803833	550	19	27	3B2T	GALAXY
0154+ 446	28.49917	14.77083	0.11994992941618	0.100000001490116	0.749894201755524	1.36772894859314	1	0	N	Z	1	1	2	3	14.8999996185303	4607	32			GALAXY
I2431A M	135.45333	14.79389	0.250034540891647	0.535796642303467	4.43608617782593	7.62078952789307	4	0	N	H	1	3	3	3		14847	36	27		GALAXY
0311+1448	47.99542	14.81444	0.250034540891647	0.327340692281723	2.1978600025177	2.6668586730957	0	0	N	O	1	1	3	3		23006	57	-5		GALAXY
0222+1450	35.62083	14.83417	0.129717916250229	0.100000001490116	1.57761108875275	2.28559851646423	1	0	N	O	1	1	2	3	15.6000003814697	8040	50	2118		GALAXY
N5600	215.3575	14.86472	0.394457310438156	0.59703528881073	5.57185792922974	11.5345335006714	1	0	0	Z	3	3	3	3	13.4200000762939	2349	20	22 0	5 P	GALAXY
N4298 M	184.765	14.87889	0.961612224578857	1.14287829399109	6.65273094177246	25.5270175933838	4	4	4	Z	2	2	3	3	12.3400001525879	1133	30	2712	5A7T	GALAXY
I1461	344.02333	14.90556	0.250034540891647	0.426579505205154	1.94536018371582	3.48337364196777	1	0	N	Z	1	1	3	3	15	9187	32	2700		GALAXY
I2810	170.79083	14.94778	0.396278023719788	0.575439929962158	6.41209650039673	10.2801647186279	1	0	N	Z	1	1	3	3	15.3999996185303	10216	300	-5	3A	GALAXY
	9.23125	14.95278	0.100000001490116	0.419759005308151	0.868960440158844	2.45470881462097	0	0	N	B	1	1	2	3		23653	300	53		GALAXY
N6574	272.39625	14.96806	0.941889524459839	1.6904411315918	14.554594039917	27.4789352416992	1	0	2	Z	3	3	3	3	12.5	2261	20	613	4X T	GALAXY
2322+1458	350.68417	14.9725	0.250034540891647	0.369828194379807	1.61064565181732	1.54881680011749	0	0	N	H	1	1	3	3		13061	34	-1		GALAXY
N7653	350.57708	15.00028	0.410204082727432	0.864967882633209	1.23594748973846	4.54988050460815	1	0	N	Z	1	1	3	3	13.8000001907349	4265	9	611	3	GALAXY
0535+1507	83.94958	15.11889	0.250034540891647	0.492039501667023	4.22668647766113	8.20351600646973	0	0	N	O	1	3	3	3		6486	56	-5		GALAXY
11598+1507	179.95958	15.12167	0.250034540891647	0.42461958527565	1.4588143825531	3.4593939781189	1	0	N	B	1	1	3	3	14.6999998092651	7495	300	53	2B	GALAXY
N3346	160.25208	15.13222	0.258821278810501	0.193642199039459	1.54525446891785	5.52077436447144	1	4	N	Z	1	1	3	3	12.3400001525879	1258	4	611	6B3T	GALAXY
A0929+1508	142.43083	15.1375	0.250034540891647	0.298538267612457	1.29717934131622	1.87931704521179	0	0	N	O	1	1	3	3		24306	27	-502		GALAXY
0551+1511	87.95208	15.16278	0.250034540891647	0.264240860939026	2.03235697746277	4.56036949157715	1	0	N	O	1	2	3	3	15.5	3938	8	600	20B	GALAXY
N4192	182.81708	15.17611	0.648634374141693	0.359749317169189	7.17794179916382	23.1739463806152	4	8	N	Z	1	1	3	3	11	-98	15	27	2X2S	GALAXY
0539+1511	84.84042	15.1925	0.250034540891647	0.433510899543762	2.42660999298096	2.69153451919556	0	0	N	O	1	1	3	3		5415	56	-5		GALAXY
0826+1514	126.73625	15.23972	0.100000001490116	0.334195017814636	1.33045423030853	3.01300573348999	0	4	N	O	1	1	3	3		9535	41	-1		GALAXY
0705+1515	106.29542	15.25944	0.100000001490116	0.281838297843933	1.55596578121185	3.23593640327454	4	4	N	Z	1	1	3	3	13.3999996185303	2182	15	4 2	5	GALAXY
1352+1517	208.02167	15.28944	0.250034540891647	0.711213529109955	3.89941954612732	5.82103204727173	1	0	N	Z	1	3	3	3	14.1000003814697	5545	32	27	-2B	GALAXY
2150+1518	327.73042	15.315	0.250034540891647	0.298538267612457	1.51356101036072	2.57039546966553	1	0	N	Z	1	1	3	1	15.3000001907349	9012	31	-1		GALAXY
2344+1520	356.15292	15.31833	0.250034540891647	1.22179973125458	4.20726585388184	3.53997349739075	1	0	N	H	1	3	3	3	15.5	7772	39	-1		GALAXY
N4419	186.1025	15.32389	0.543250322341919	1.45211136341095	7.83429718017578	17.8648796081543	1	0	0	Z	3	3	3	3	12.2299995422363	-182	12	27	1B S	GALAXY
0518+1519	79.68458	15.33306	0.250034540891647	0.271643936634064	1.73780083656311	3.29609727859497	0	0	N	H	1	1	3	3		9014	37	-1		GALAXY
N5953 M	233.05583	15.36167	0.812830567359924	1.65576994419098	11.5877704620361	19.9986248016357	4	3	4	Z	3	3	3	3	13.3000001907349	1983	28	2712	1A P	GALAXY
N5522	213.1075	15.37889	0.250034540891647	0.250034540891647	2.06538033485413	4.2756290435791	1	0	N	Z	1	1	3	3	14.1000003814697	4595	23	27	3A	GALAXY
2150+1522	327.71833	15.37972	0.250034540891647	0.537031829357147	1.25892543792725	1	4	0	N	Z	1	1	3	1	15.5	8916	30	-1		GALAXY
0335+1523	53.98833	15.385	0.250034540891647	0.630957365036011	5.63637733459473	7.24435997009277	0	0	N	Z	1	3	3	3		10613	36	-1		GALAXY
A0340+1523	55.11833	15.39778	0.100000001490116	0.484172374010086	1.22743916511536	7.72680616378784	0	4	N	O	1	1	3	1		7870	42	-502		GALAXY
14048+1524	211.21167	15.40639	0.250034540891647	0.322849422693253	2.19280481338501	3.35737633705139	1	0	N	Z	1	2	3	3	15	12067	30	2712		GALAXY
1613+1525	243.40917	15.41889	0.250034540891647	0.291742712259293	1.59220886230469	2.31739473342895	0	0	N	H	1	1	3	3		9199	23	-1		GALAXY
N4710	191.78833	15.43667	0.311888933181763	0.495450168848038	5.99791049957275	13.3045463562012	1	0	N	Z	1	1	3	3	12.2799997329712	1129	24		-1A R	GALAXY
1408+1527	212.10667	15.44333	0.184926837682724	0.695024311542511	1.15080034732819	2.57632112503052	1	4	N	B	1	1	3	3	14.6999998092651	0	0			GALAXY
1746+1527	266.67875	15.46194	0.250034540891647	0.302691340446472	1.88364899158478	2.48313307762146	0	0	N	O	1	3	3	3		18682	23	-5		GALAXY
2327+1529	351.92542	15.48556	0.262421876192093	0.443608671426773	3.17687392234802	5.38269710540772	1	0	N	H	1	2	3	3	15.3999996185303	4236	36	-1	3A	GALAXY
0756+1531	119.2125	15.52333	0.258821278810501	1.00230538845062	3.58921885490417	5.75439929962158	1	0	3	O	2	3	3	3	14	4603	74	-5	1A	GALAXY
N 628	23.52292	15.54389	2.06538033485413	1.89670586585998	20.8449096679688	65.6145095825195	4	8	N	Z	1	1	3	3	10.5	659	1	2812	5A1S	GALAXY
0513+1534	78.385	15.57778	0.220800459384918	0.420726627111435	3.0902955532074	5.21194696426392	0	0	N	H	2	1	3	3		6099	34	2733		GALAXY
0327+1535	51.89875	15.5975	0.250034540891647	0.267300635576248	2.16271877288818	4.10204124450684	0	0	N	O	1	1	3	3		7454	56	-5		GALAXY
N4237	183.66125	15.60056	0.284446120262146	0.709577798843384	2.80543327331543	9.18332767486572	1	0	N	Z	2	1	3	3	12.7799997329712	915	16	27	4X4T	GALAXY
N3800 M	174.40667	15.61861	0.341979414224625	0.453941613435745	4.81947755813599	11.857684135437	1	0	N	Z	1	3	3	3	13.1000003814697	3299	7	620	3X T	GALAXY
0653+1539	103.30667	15.65278	0.250034540891647	0.306196331977844	1.62554860115051	2.0137243270874	0	0	N	O	1	1	3	3		18175	31	-5		GALAXY
N6627	275.09708	15.67111	0.250034540891647	0.436515808105469	2.87078022956848	5.71478605270386	1	0	N	Z	1	3	3	3	14.5	5268	20	644	3B P	GALAXY
1345+1540	206.46917	15.67222	0.267300635576248	0.478630095720291	2.17270135879517	4.14954090118408	1	0	N	H	1	1	3	3	15	17100	37	-1		GALAXY
N7465	344.88292	15.69861	0.289734363555908	0.829850852489471	5.66239309310913	8.60993671417236	4	4	N	Z	1	3	2	2	13.3000001907349	1959	45	3 2	-1B P	GALAXY
N7448	344.395	15.71306	0.508159399032593	0.835602998733521	8.298508644104	17.8648796081543	1	0	3	Z	2	3	3	3	12.2299995422363	2163	18	27	4A3T	GALAXY
0243+1544	40.84833	15.74278	0.250034540891647	0.636795520782471	3.06902194023132	4.20726585388184	0	0	N	O	1	3	3	2		7562	34	-1		GALAXY
0351+1547	57.85792	15.78167	0.324339598417282	0.749894201755524	6.01173782348633	7.11213493347168	1	0	0	Z	3	3	3	3	15.3000001907349	6675	22	37		GALAXY
1356+1548	209.16167	15.8075	0.253512889146805	0.430526614189148	1.25602984428406	3.26587867736816	1	0	N	Z	1	1	3	3	14.5	7667	25	2712	3A	GALAXY
0013+1548	3.3175	15.81111	0.250034540891647	0.425598412752151	2.2438817024231	5.08159399032593	1	0	N	Z	1	1	3	3	14	4205	7	2812	5	GALAXY
N4312	184.995	15.81556	0.250034540891647	0.31622776389122	2.14289045333862	6.29506206512451	4	0	N	Z	1	1	3	3	12.9300003051758	146	26	27	2A6T	GALAXY
N4540	188.08792	15.82806	0.409260660409927	0.549540877342224	2.32809114456177	7.12853097915649	1	4	N	Z	1	1	2	3	13.2299995422363	1286	10	803	6X7T	GALAXY
0351+1550	57.825	15.84333	0.287078052759171	0.268534451723099	1.6904411315918	3.09741973876953	1	0	N	Z	1	1	3	1	15.6000003814697	6583	31	37	5	GALAXY
0834+1550	128.5225	15.84528	0.250034540891647	0.307609707117081	2.07491374015808	2.89734363555908	0	0	N	H	1	1	3	3		23414	42	-2		GALAXY
1819+1552	274.85042	15.87528	0.250034540891647	0.250034540891647	1.77010905742645	3.24339652061462	0	0	N	O	1	1	3	3		23363	23	-5		GALAXY
A1844+1552	281.22208	15.8775	0.250034540891647	0.250034540891647	1.72981655597687	3.75837445259094	0	0	N	O	1	1	3	3		7324	24	-502		GALAXY
2102+1553EM	315.53708	15.88389	0.250034540891647	0.375837385654449	1.279381275177	2.69153451919556	1	0	N	Z	1	1	3	3	15.8000001907349	9350	34	-1	P	GALAXY
1019+1553	154.76208	15.88611	0.250034540891647	0.396278023719788	3.19153738021851	4.79733419418335	0	0	N	O	1	1	3	3		13937	90	-2		GALAXY
A1814+1553	273.68875	15.89361	0.250034540891647	0.456036895513535	1.27643859386444	2.04644465446472	0	0	N	O	1	3	3	2		30695	207	-502		GALAXY
A2239+1554	339.97625	15.90444	0.474241971969604	0.250034540891647	1.87499451637268	1.99067342281342	0	0	N	O	1	1	3	3		25622	38	-502		GALAXY
1740+1554	265.23542	15.91	0.251188635826111	0.250034540891647	2.02301907539368	2.63633131980896	0	0	N	O	1	1	3	1		22042	61	-5		GALAXY
N4396	185.86375	15.94667	0.807235062122345	0.477529287338257	1.26765203475952	3.83707237243652	1	0	N	Z	1	1	3	3	13.6999998092651	-155	26	27	7A7	GALAXY
N5980	234.79917	15.94667	0.250034540891647	0.346736878156662	3.33426403999329	8.59013557434082	1	0	N	Z	1	3	3	3	13.3000001907349	4092	5	620	4 S	GALAXY
	247.52333	15.96722	0.250034540891647	0.271019130945206	1.62929606437683	2.0511622428894	0	0	N	O	1	1	3	3		72467	64	-500		GALAXY
16378+1559	249.45333	15.98028	0.139958739280701	0.229614868760109	0.529663443565369	1.96788644790649	1	0	N	H	1	1	2	3	14.8000001907349	10748	57	-1		GALAXY
0321+1600	50.29583	16.00583	0.250034540891647	0.299226462841034	1.71790850162506	4.111496925354	1	0	N	Z	1	1	3	3	14.8000001907349	11666	32	-1		GALAXY
N3094	149.67458	16.01167	0.812830567359924	2.76057767868042	10.8143377304077	14.1905736923218	1	0	4	Z	3	3	3	3	13.5	2409	5	620	1B	GALAXY
2049+1601	312.38458	16.03139	0.250034540891647	0.250034540891647	1.21338880062103	2.76057767868042	0	0	N	H	1	1	3	3		11889	54	-1		GALAXY
N5504	212.46292	16.08028	0.250034540891647	0.288403183221817	1.28233075141907	3.40408158302307	1	0	N	Z	1	1	3	3	13.8999996185303	5217	20	2700	4X	GALAXY
N4321	185.10292	16.09556	2.49459457397461	3.2734067440033	25.7632122039795	68.7068252563477	4	7	2	Z	3	3	3	3	10.2600002288818	1560	13	27	4X1S	GALAXY
0214+1605	33.65417	16.09972	0.250034540891647	0.279898136854172	1.31522464752197	1.94536018371582	0	0	N	H	1	1	3	3		4085	17	-1		GALAXY
1723+1606	260.91958	16.1	0.250034540891647	0.250034540891647	1.33045423030853	2.40436291694641	0	0	N	O	1	1	3	3		7231	26	-5		GALAXY
A0325+1606	51.25083	16.10944	0.250034540891647	0.295801222324371	1.55955231189728	1.85780465602875	0	0	N	O	1	1	3	3		38603	24	-502		GALAXY
0549+1611	87.30958	16.18694	0.250034540891647	0.252348095178604	1.66341245174408	2.83791875839233	0	0	N	H	1	1	3	3		4037	40	27		GALAXY
01257+1613	21.42292	16.20861	0.314050853252411	0.149623572826385	1.12460494041443	3.34965419769287	1	4	N	Z	1	1	3	3	15.5	11485	38	2700		GALAXY
1139+1615	174.77125	16.2425	0.250034540891647	0.666806757450104	1.64816236495972	2.54097247123718	1	0	N	Z	1	1	3	3	14.6000003814697	3219	28	-1	0X	GALAXY
N 473	19.30792	16.2825	0.100000001490116	0.539510607719421	1.148153424263	1.82810008525848	1	0	N	Z	1	1	2	3	13.6000003814697	2137	5			GALAXY
1807+1617	271.87583	16.28583	0.250034540891647	0.276694178581238	1.95433950424194	2.58821272850037	0	0	N	O	1	1	3	3		18446	23	-5		GALAXY
0322+1617	50.5675	16.29306	0.250034540891647	0.285759031772614	3.74973011016846	7.16143465042114	0	0	N	O	1	1	3	3		12089	56	-5		GALAXY
1443+1618	220.97583	16.30528	0.250034540891647	0.250034540891647	1.31522464752197	2.61216163635254	1	0	N	B	1	1	3	3	15	16268	0	1819		GALAXY
N4152	182.02	16.31056	0.378442585468292	0.493173837661743	4.26579523086548	8.97428703308106	1	0	V	Z	2	3	3	3	13.25	2161	10	8 3	5X4T	GALAXY
0244+1619	41.11042	16.32444	0.250034540891647	0.410204082727432	1.42889392375946	2.16770386695862	0	0	N	H	1	1	3	3		11794	36	-1		GALAXY
N7468 M	345.12125	16.33222	0.358096450567245	0.252348095178604	1.30016946792603	1.61435830593109	1	0	N	Z	1	1	3	2	14	2083	12	611	10	GALAXY
0257+1623	44.29292	16.38556	0.250034540891647	0.306196331977844	1.36772894859314	1.97696959972382	0	0	N	H	1	1	3	3		9342	33	-1		GALAXY
1322+1623 M	200.59042	16.40417	0.250034540891647	0.423642933368683	1.57761108875275	2.47172427177429	1	0	N	Z	1	1	3	3	15.5	7175	28	37		GALAXY
1954+1625	298.6475	16.42472	0.100000001490116	0.228559866547585	2.51188635826111	6.1235032081604	3	4	N	O	1	1	3	3		11784	56	-5		GALAXY
N6389	262.60833	16.43528	0.250034540891647	0.250034540891647	1.48936104774475	4.86407232284546	1	0	N	Z	1	1	3	3	13.6000003814697	3118	10	9 9	4	GALAXY
0507+1626	76.96667	16.43778	0.38459175825119	1.32739448547363	1.33352148532867	1.88799142837524	4	0	0	Z	2	3	3	2	15.6999998092651	5360	23	-1		GALAXY
0240+1627AM	40.16292	16.45444	0.250034540891647	0.368977576494217	1.33352148532867	2.34422874450684	1	0	N	Z	1	1	3	3	15.5	7590	36	27		GALAXY
N4014	179.00417	16.45667	0.369828194379807	0.3475361764431	2.46036767959595	6.22300338745117	1	0	N	Z	1	1	3	3	13.5	3775	24	27	0	GALAXY
N4405	185.89375	16.45861	0.313328564167023	0.25292980670929	1.51705038547516	4.70977306365967	1	0	N	Z	1	1	3	3	12.8999996185303	1742	31	27	0A T	GALAXY
2250+1629	342.66292	16.48583	0.250034540891647	0.443608671426773	1.51705038547516	3.25087261199951	4	0	N	Z	1	1	3	3	15.5	11400	30	-1		GALAXY
0922+1633	140.56833	16.56528	0.250034540891647	0.419759005308151	1.23026883602142	2.20800471305847	0	0	N	H	1	1	3	3		11577	32	-1		GALAXY
A0540+1633	85.1475	16.56639	0.110917486250401	0.12331049144268	1.82810008525848	4.04575872421265	0	4	N	O	1	1	3	1		9064	22	-502		GALAXY
09276+1634	141.92792	16.58139	0.250034540891647	0.354813396930695	1.23026883602142	2.70395851135254	1	0	N	Z	1	1	3	3	15.6999998092651	8589	25	3700		GALAXY
A0540+1636	85.20958	16.60778	0.100000001490116	0.100000001490116	1.44211542606354	4.72063064575195	0	4	N	O	1	1	3	2		8997	36	-502		GALAXY
1030+1639	157.65917	16.66028	0.250034540891647	0.470977306365967	2.72270083427429	4.01790761947632	0	0	N	H	1	1	3	3		13533	47	-2		GALAXY
N4651	190.30375	16.66639	0.370680719614029	0.409260660409927	5.23600435256958	15.5596532821655	1	0	0	Z	3	3	3	3	11.6099996566772	800	10	8 2	5A3T	GALAXY
